Mission ID,Mission Path,Success (PRED),Domain,Total Goals,Type quantity,Success (PLAN),CPU time,Total time,Total Distance
571,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 45.070
Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_1'] 570.669
",0,journal,4,2,1,0.06,3772.7129999999997,13204.495499999999
572,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
Recharge Battery ['base_2'] 45.160
Go to picture ['base_2', 'region_9'] 559.143
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",0,journal,4,2,1,0.04,3754.3189999999995,13140.116499999998
573,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 55.985
Go to picture ['base_3', 'region_9'] 321.011
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
",0,journal,4,2,1,0.06,3840977,13443.4195
574,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_6'] 668.243
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_4'] 193.845
Recharge Battery ['base_4'] 40.223
Go to picture ['base_4', 'region_9'] 377.531
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_4'] 377.531
",0,journal,4,2,1,0.06,3134.3809999999994,10970.333499999997
575,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_10'] 334.740
Go to picture ['region_10', 'region_1'] 996.740
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 57.870
Go to picture ['base_4', 'region_10'] 482.677
Take Image ['region_10'] 285.714
",0,journal,3,1,1,0.12,3778643,13225.2505
576,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_10'] 334.740
Go to picture ['region_10', 'region_1'] 996.740
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 58.075
Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_1'] 608.809
",0,journal,4,2,1,0.1,4525235,15838.322499999998
577,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_10'] 334.740
Go to picture ['region_10', 'region_1'] 996.740
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
Recharge Battery ['base_2'] 58.165
Go to picture ['base_2', 'region_10'] 596.994
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_2'] 596.994
",0,journal,4,2,1,0.08,4506263,15771.9205
578,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 55.985
Go to picture ['base_3', 'region_10'] 216.990
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_3'] 216.990
",0,journal,4,2,1,0.04,3632.9349999999995,12715.2725
579,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_1'] 996.740
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 54.596
Go to picture ['base_4', 'region_6'] 193.845
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_4'] 193.845
",0,journal,4,2,1,0.06,3514.3969999999995,12300.389499999997
580,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_11'] 299.623
Go to picture ['region_11', 'region_1'] 962.086
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 56.502
Go to picture ['base_4', 'region_11'] 449.374
Take Image ['region_11'] 285.714
",0,journal,3,1,1,0.14,3674201,12859.7035
581,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_11'] 299.623
Go to picture ['region_11', 'region_1'] 962.086
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 56.707
Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_1'] 584.554
",0,journal,4,2,1,0.1,4405586,15419.551000000001
582,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_11'] 299.623
Go to picture ['region_11', 'region_1'] 962.086
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
Recharge Battery ['base_2'] 56.797
Go to picture ['base_2', 'region_11'] 572.783
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_2'] 572.783
",0,journal,4,2,1,0.08,4386702,15353457
583,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 55.985
Go to picture ['base_3', 'region_11'] 248.221
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
",0,journal,4,2,1,0.06,3695397,12933.8895
584,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_1'] 962.086
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 53.441
Go to picture ['base_4', 'region_6'] 193.845
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_4'] 193.845
",0,journal,4,2,1,0.04,3454.3329999999996,12090.1655
585,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 44.866
Go to picture ['base_4', 'region_12'] 536.431
Take Image ['region_12'] 285.714
",0,journal,3,1,1,0.14,3156156,11046546
586,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 45.070
Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_1'] 574.157
",0,journal,4,2,1,0.36,3779.6890000000003,13228.911500000002
587,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
Recharge Battery ['base_2'] 45.160
Go to picture ['base_2', 'region_12'] 562.349
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_2'] 562.349
",0,journal,4,2,1,0.34,3760.7309999999998,13162.5585
588,"Go to picture ['base_1', 'region_6'] 441.054
Take Image ['region_6'] 285.714
Go to picture ['region_6', 'region_1'] 668.243
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 55.985
Go to picture ['base_3', 'region_12'] 165.630
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
",0,journal,4,2,1,0.06,3530215,12355.7525
589,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_1'] 1012.520
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 54.226
Go to picture ['base_4', 'region_6'] 193.845
Take Image ['region_6'] 285.714
Go to base ['region_6', 'base_4'] 193.845
",0,journal,4,2,1,0.04,3495.1549999999997,12233.0425
590,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 47.900
Go to picture ['base_4', 'region_8'] 356.080
Take Image ['region_8'] 285.714
",0,journal,3,1,1,0.08,3133602,10967607
591,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
Recharge Battery ['base_1'] 48.105
Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
",0,journal,4,2,1,0.04,4443835,15553.4225
592,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_2'] 622.434
Recharge Battery ['base_2'] 48.195
Go to picture ['base_2', 'region_8'] 823.877
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
",0,journal,4,2,1,0.06,4441.584999999999,15545.547499999997
593,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 59.020
Go to picture ['base_3', 'region_8'] 1050.406
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_3'] 1050.406
",0,journal,4,2,1,0.06,5457565,19101.477499999997
594,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_7'] 540.766
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_8'] 142.287
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
",0,journal,4,2,1,0.04,2515141,8802.9935
596,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_7'] 587.557
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
Recharge Battery ['base_1'] 48.097
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.06,4024491,14085.718499999999
597,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_7'] 540.766
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
Recharge Battery ['base_2'] 48.010
Go to picture ['base_2', 'region_9'] 559.143
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",0,journal,4,2,1,0.06,3902527,13658.8445
598,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_9'] 587.557
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
Recharge Battery ['base_3'] 43.202
Go to picture ['base_3', 'region_1'] 1174.531
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
",0,journal,4,2,1,0.04,4883268,17091.438000000002
601,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_7'] 692.543
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
Recharge Battery ['base_1'] 50.903
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.06,4170.422999999999,14596.480499999996
602,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_7'] 540.766
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
Recharge Battery ['base_2'] 48.010
Go to picture ['base_2', 'region_10'] 596.994
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_2'] 596.994
",0,journal,4,2,1,0.08,3978.2290000000003,13923.801500000001
603,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_10'] 692.543
Take Image ['region_10'] 285.714
Go to base ['region_10', 'base_3'] 216.990
Recharge Battery ['base_3'] 43.221
Go to picture ['base_3', 'region_1'] 1174.531
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
",0,journal,4,2,1,0.06,4884252,17094882
604,"Go to picture ['base_1', 'region_10'] 608.809
Take Image ['region_10'] 285.714
Go to picture ['region_10', 'region_1'] 996.740
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 54.596
Go to picture ['base_4', 'region_7'] 214.180
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,4,2,1,0.06,3555.0669999999996,12442.734499999999
606,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_7'] 660.129
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
Recharge Battery ['base_1'] 49.792
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.06,4112643,14394.2505
607,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_7'] 540.766
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
Recharge Battery ['base_2'] 48.010
Go to picture ['base_2', 'region_11'] 572.783
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_2'] 572.783
",0,journal,4,2,1,0.06,3929807,13754.324499999999
608,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_11'] 660.129
Take Image ['region_11'] 285.714
Go to base ['region_11', 'base_3'] 248.221
Recharge Battery ['base_3'] 43.197
Go to picture ['base_3', 'region_1'] 1174.531
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
",0,journal,4,2,1,0.06,4883045,17090.6575
609,"Go to picture ['base_1', 'region_11'] 584.554
Take Image ['region_11'] 285.714
Go to picture ['region_11', 'region_1'] 962.086
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 53.441
Go to picture ['base_4', 'region_7'] 214.180
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,4,2,1,0.06,3495.0029999999997,12232.510499999999
611,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_7'] 749.666
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_1'] 723.294
Recharge Battery ['base_1'] 51.344
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.06,4193335,14676.6725
612,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_7'] 540.766
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_2'] 718.457
Recharge Battery ['base_2'] 48.010
Go to picture ['base_2', 'region_12'] 562.349
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_2'] 562.349
",0,journal,4,2,1,0.06,3908.9390000000003,13681.286500000002
613,"Go to picture ['base_1', 'region_7'] 723.294
Take Image ['region_7'] 285.714
Go to picture ['region_7', 'region_1'] 540.766
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
Recharge Battery ['base_3'] 59.020
Go to picture ['base_3', 'region_12'] 165.630
Take Image ['region_12'] 285.714
Go to base ['region_12', 'base_3'] 165.630
",0,journal,4,2,1,0.06,3688013,12908.0455
614,"Go to picture ['base_1', 'region_12'] 574.157
Take Image ['region_12'] 285.714
Go to picture ['region_12', 'region_1'] 1012.520
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_4'] 607.420
Recharge Battery ['base_4'] 54.226
Go to picture ['base_4', 'region_7'] 214.180
Take Image ['region_7'] 285.714
Go to base ['region_7', 'base_4'] 214.180
",0,journal,4,2,1,0.06,3535825,12375.387499999999
615,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_8'] 527.180
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
Recharge Battery ['base_4'] 40.638
Go to picture ['base_4', 'region_9'] 377.531
Take Image ['region_9'] 285.714
",0,journal,3,1,1,0.08,2777.4369999999994,9721.029499999999
616,"Go to picture ['base_1', 'region_9'] 570.669
Take Image ['region_9'] 285.714
Go to picture ['region_9', 'region_8'] 729.620
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_1'] 827.331
Recharge Battery ['base_1'] 52.923
Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_1'] 617.866
",0,journal,4,2,1,0.04,4275417,14963.9595
617,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_8'] 527.180
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_2'] 823.877
Recharge Battery ['base_2'] 49.811
Go to picture ['base_2', 'region_9'] 559.143
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_2'] 559.143
",0,journal,4,2,1,0.06,3996162,13986567
618,"Go to picture ['base_1', 'region_8'] 827.331
Take Image ['region_8'] 285.714
Go to picture ['region_8', 'region_9'] 729.620
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_3'] 321.011
Recharge Battery ['base_3'] 48.027
Go to picture ['base_3', 'region_1'] 1174.531
Take Image ['region_1'] 285.714
Go to base ['region_1', 'base_3'] 1174.531
",0,journal,4,2,1,0.08,5134.192999999999,17969.675499999998
619,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_8'] 527.180
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
Recharge Battery ['base_4'] 40.638
Go to picture ['base_4', 'region_9'] 377.531
Take Image ['region_9'] 285.714
Go to base ['region_9', 'base_4'] 377.531
",0,journal,4,2,1,0.04,3155.9679999999994,11045.887999999997
620,"Go to picture ['base_1', 'region_1'] 617.866
Take Image ['region_1'] 285.714
Go to picture ['region_1', 'region_8'] 527.180
Take Image ['region_8'] 285.714
Go to base ['region_8', 'base_4'] 356.080
Recharge Battery ['base_4'] 40.638
Go to picture ['base_4', 'region_10'] 482.677
Take Image ['region_10'] 285.714
",0,journal,3,1,1,0.06,2882.5829999999996,10089.0405
